episode,reward,r_acc
2322,-24203.250000,-24203.250000
2323,-22280.500000,-22280.500000
2324,-28464.000000,-28464.000000
2325,-30484.000000,-30484.000000
2326,-23291.500000,-23291.500000
2327,-22238.500000,-22238.500000
2328,-22446.500000,-22446.500000
2329,-22444.750000,-22444.750000
2330,-23112.500000,-23112.500000
2331,-22519.750000,-22519.750000
2332,-25755.250000,-25755.250000
2333,-22254.750000,-22254.750000
2334,-21908.250000,-21908.250000
2335,-27207.000000,-27207.000000
2336,-31292.750000,-31292.750000
2337,-22236.000000,-22236.000000
2338,-26681.250000,-26681.250000
2339,-25387.750000,-25387.750000
2340,-32892.500000,-32892.500000
2341,-22567.250000,-22567.250000
2342,-21828.000000,-21828.000000
2343,-24165.750000,-24165.750000
2344,-21455.750000,-21455.750000
2345,-22850.500000,-22850.500000
2346,-27984.750000,-27984.750000
2347,-22773.750000,-22773.750000
2348,-22475.250000,-22475.250000
2349,-22563.750000,-22563.750000
2350,-22320.500000,-22320.500000
2351,-21671.250000,-21671.250000
2352,-22602.000000,-22602.000000
2353,-21769.000000,-21769.000000
2354,-22120.500000,-22120.500000
2355,-21078.000000,-21078.000000
2356,-25070.000000,-25070.000000
2357,-22976.250000,-22976.250000
2358,-23374.000000,-23374.000000
2359,-26454.750000,-26454.750000
2360,-23331.250000,-23331.250000
2361,-25974.750000,-25974.750000
2362,-22099.750000,-22099.750000
2363,-22430.250000,-22430.250000
2364,-32136.500000,-32136.500000
2365,-22145.750000,-22145.750000
2366,-22332.250000,-22332.250000
2367,-23311.750000,-23311.750000
2368,-21896.000000,-21896.000000
2369,-30994.500000,-30994.500000
2370,-24046.000000,-24046.000000
2371,-23767.750000,-23767.750000
2372,-26738.750000,-26738.750000
2373,-24315.250000,-24315.250000
2374,-21160.000000,-21160.000000
2375,-22923.250000,-22923.250000
2376,-22861.500000,-22861.500000
2377,-23564.750000,-23564.750000
2378,-23663.000000,-23663.000000
2379,-24005.250000,-24005.250000
2380,-23506.750000,-23506.750000
2381,-22376.500000,-22376.500000
2382,-23587.000000,-23587.000000
2383,-23322.000000,-23322.000000
2384,-22863.750000,-22863.750000
2385,-32895.250000,-32895.250000
2386,-25213.750000,-25213.750000
2387,-24548.000000,-24548.000000
2388,-25036.500000,-25036.500000
2389,-26636.750000,-26636.750000
2390,-23939.250000,-23939.250000
2391,-25940.250000,-25940.250000
2392,-22851.500000,-22851.500000
2393,-21174.750000,-21174.750000
2394,-27201.500000,-27201.500000
2395,-22183.500000,-22183.500000
2396,-22038.750000,-22038.750000
2397,-24258.250000,-24258.250000
2398,-23837.000000,-23837.000000
2399,-23638.750000,-23638.750000
2400,-24382.000000,-24382.000000
2401,-23265.750000,-23265.750000
2402,-20801.500000,-20801.500000
2403,-21583.750000,-21583.750000
2404,-21840.750000,-21840.750000
2405,-20389.250000,-20389.250000
2406,-21152.000000,-21152.000000
2407,-23520.750000,-23520.750000
2408,-23061.250000,-23061.250000
2409,-21240.750000,-21240.750000
2410,-23726.500000,-23726.500000
2411,-23012.750000,-23012.750000
2412,-23315.250000,-23315.250000
2413,-23604.750000,-23604.750000
2414,-24613.500000,-24613.500000
2415,-27040.250000,-27040.250000
2416,-23955.250000,-23955.250000
2417,-30781.750000,-30781.750000
2418,-22364.000000,-22364.000000
2419,-25279.500000,-25279.500000
2420,-24268.250000,-24268.250000
2421,-22519.250000,-22519.250000
2422,-31841.500000,-31841.500000
2423,-31618.750000,-31618.750000
2424,-21379.250000,-21379.250000
2425,-36967.250000,-36967.250000
2426,-33375.000000,-33375.000000
2427,-29108.250000,-29108.250000
2428,-32222.250000,-32222.250000
2429,-30696.500000,-30696.500000
2430,-23690.500000,-23690.500000
2431,-28010.250000,-28010.250000
2432,-25182.750000,-25182.750000
2433,-30551.500000,-30551.500000
2434,-23380.500000,-23380.500000
2435,-23737.750000,-23737.750000
2436,-25459.750000,-25459.750000
2437,-18887.250000,-18887.250000
2438,-21984.750000,-21984.750000
2439,-23983.500000,-23983.500000
2440,-23580.750000,-23580.750000
2441,-23681.000000,-23681.000000
2442,-31109.250000,-31109.250000
2443,-21383.750000,-21383.750000
2444,-22480.250000,-22480.250000
2445,-22848.000000,-22848.000000
2446,-21289.000000,-21289.000000
2447,-22735.000000,-22735.000000
2448,-21031.000000,-21031.000000
2449,-27233.500000,-27233.500000
2450,-22298.500000,-22298.500000
2451,-32430.500000,-32430.500000
2452,-23059.750000,-23059.750000
2453,-23626.500000,-23626.500000
2454,-22697.750000,-22697.750000
2455,-21357.500000,-21357.500000
2456,-24832.500000,-24832.500000
2457,-21491.500000,-21491.500000
2458,-21740.000000,-21740.000000
2459,-33634.750000,-33634.750000
2460,-21434.000000,-21434.000000
2461,-30663.750000,-30663.750000
2462,-33265.000000,-33265.000000
2463,-20828.000000,-20828.000000
2464,-29861.250000,-29861.250000
2465,-21087.250000,-21087.250000
2466,-20981.000000,-20981.000000
2467,-22744.750000,-22744.750000
2468,-21696.250000,-21696.250000
2469,-20491.250000,-20491.250000
2470,-21375.250000,-21375.250000
2471,-23101.250000,-23101.250000
2472,-33307.750000,-33307.750000
2473,-23883.500000,-23883.500000
2474,-23486.250000,-23486.250000
2475,-26923.000000,-26923.000000
2476,-24086.500000,-24086.500000
2477,-21304.000000,-21304.000000
2478,-21633.250000,-21633.250000
2479,-21092.750000,-21092.750000
2480,-21579.750000,-21579.750000
2481,-21048.250000,-21048.250000
2482,-23449.500000,-23449.500000
2483,-21950.500000,-21950.500000
2484,-21680.250000,-21680.250000
2485,-22871.500000,-22871.500000
2486,-23850.500000,-23850.500000
2487,-25518.250000,-25518.250000
2488,-26485.500000,-26485.500000
2489,-22975.500000,-22975.500000
2490,-25294.750000,-25294.750000
2491,-27520.500000,-27520.500000
2492,-22021.000000,-22021.000000
2493,-20694.250000,-20694.250000
2494,-23748.750000,-23748.750000
2495,-21498.000000,-21498.000000
2496,-23038.000000,-23038.000000
2497,-29683.500000,-29683.500000
2498,-22628.500000,-22628.500000
2499,-27216.250000,-27216.250000
2500,-23607.000000,-23607.000000
2501,-20741.000000,-20741.000000
2502,-21956.000000,-21956.000000
2503,-26864.000000,-26864.000000
2504,-23125.750000,-23125.750000
2505,-21817.750000,-21817.750000
2506,-21652.250000,-21652.250000
2507,-22463.500000,-22463.500000
2508,-23059.000000,-23059.000000
2509,-20544.000000,-20544.000000
2510,-23563.750000,-23563.750000
2511,-21186.750000,-21186.750000
2512,-22459.750000,-22459.750000
2513,-20692.000000,-20692.000000
2514,-29709.000000,-29709.000000
2515,-22079.250000,-22079.250000
2516,-24415.750000,-24415.750000
2517,-20250.000000,-20250.000000
2518,-19970.500000,-19970.500000
2519,-21076.500000,-21076.500000
2520,-23910.250000,-23910.250000
2521,-21808.500000,-21808.500000
2522,-21693.250000,-21693.250000
2523,-21206.500000,-21206.500000
2524,-22015.250000,-22015.250000
2525,-27012.250000,-27012.250000
2526,-20556.250000,-20556.250000
2527,-21571.500000,-21571.500000
2528,-21953.750000,-21953.750000
2529,-21929.250000,-21929.250000
2530,-22780.000000,-22780.000000
2531,-19592.750000,-19592.750000
2532,-22795.250000,-22795.250000
2533,-21505.750000,-21505.750000
2534,-20889.250000,-20889.250000
2535,-22315.250000,-22315.250000
2536,-21691.750000,-21691.750000
2537,-21362.000000,-21362.000000
2538,-23184.250000,-23184.250000
2539,-21580.750000,-21580.750000
2540,-22263.250000,-22263.250000
2541,-23931.250000,-23931.250000
2542,-24555.250000,-24555.250000
2543,-22725.000000,-22725.000000
2544,-29568.750000,-29568.750000
2545,-21190.750000,-21190.750000
2546,-19794.500000,-19794.500000
2547,-30973.750000,-30973.750000
2548,-32315.250000,-32315.250000
2549,-21604.500000,-21604.500000
2550,-24899.750000,-24899.750000
2551,-26362.000000,-26362.000000
2552,-20002.000000,-20002.000000
2553,-18900.500000,-18900.500000
2554,-26733.500000,-26733.500000
2555,-21946.500000,-21946.500000
2556,-22707.250000,-22707.250000
2557,-30618.000000,-30618.000000
2558,-23488.250000,-23488.250000
2559,-32863.000000,-32863.000000
2560,-22582.500000,-22582.500000
2561,-22030.500000,-22030.500000
2562,-20483.000000,-20483.000000
2563,-21016.750000,-21016.750000
2564,-23997.000000,-23997.000000
2565,-23170.750000,-23170.750000
2566,-31286.500000,-31286.500000
2567,-21503.500000,-21503.500000
2568,-26958.000000,-26958.000000
2569,-19563.250000,-19563.250000
2570,-19751.750000,-19751.750000
2571,-21626.750000,-21626.750000
2572,-22232.250000,-22232.250000
2573,-22474.750000,-22474.750000
2574,-24342.750000,-24342.750000
2575,-22236.000000,-22236.000000
2576,-23448.250000,-23448.250000
2577,-21467.750000,-21467.750000
2578,-18592.750000,-18592.750000
2579,-22980.250000,-22980.250000
2580,-29301.000000,-29301.000000
2581,-22790.750000,-22790.750000
2582,-20771.000000,-20771.000000
2583,-21686.000000,-21686.000000
2584,-20908.250000,-20908.250000
2585,-20875.000000,-20875.000000
2586,-26566.000000,-26566.000000
2587,-32615.000000,-32615.000000
2588,-21235.250000,-21235.250000
2589,-19663.000000,-19663.000000
2590,-22928.500000,-22928.500000
2591,-21004.250000,-21004.250000
2592,-21997.500000,-21997.500000
2593,-21691.250000,-21691.250000
2594,-20594.500000,-20594.500000
2595,-21927.000000,-21927.000000
2596,-22060.250000,-22060.250000
2597,-25861.000000,-25861.000000
2598,-20936.000000,-20936.000000
2599,-21650.500000,-21650.500000
2600,-21509.750000,-21509.750000
2601,-20234.250000,-20234.250000
2602,-21068.250000,-21068.250000
2603,-19485.250000,-19485.250000
2604,-21456.500000,-21456.500000
2605,-31641.750000,-31641.750000
2606,-21310.750000,-21310.750000
2607,-19656.250000,-19656.250000
2608,-21231.000000,-21231.000000
2609,-21752.250000,-21752.250000
2610,-21214.750000,-21214.750000
2611,-20520.250000,-20520.250000
2612,-28652.750000,-28652.750000
2613,-31434.750000,-31434.750000
2614,-21317.000000,-21317.000000
2615,-25701.500000,-25701.500000
2616,-21214.750000,-21214.750000
2617,-22676.750000,-22676.750000
2618,-24742.500000,-24742.500000
2619,-25789.500000,-25789.500000
2620,-22031.750000,-22031.750000
2621,-29730.750000,-29730.750000
2622,-21095.250000,-21095.250000
2623,-22148.750000,-22148.750000
2624,-21453.250000,-21453.250000
2625,-21177.500000,-21177.500000
2626,-20767.250000,-20767.250000
2627,-23377.750000,-23377.750000
2628,-22018.250000,-22018.250000
2629,-21090.000000,-21090.000000
2630,-31138.750000,-31138.750000
2631,-21301.750000,-21301.750000
2632,-21084.250000,-21084.250000
2633,-21728.750000,-21728.750000
2634,-22186.000000,-22186.000000
2635,-32100.000000,-32100.000000
2636,-20939.500000,-20939.500000
2637,-21447.750000,-21447.750000
2638,-22266.250000,-22266.250000
2639,-21446.000000,-21446.000000
2640,-22543.000000,-22543.000000
2641,-19810.750000,-19810.750000
2642,-20518.000000,-20518.000000
2643,-18861.500000,-18861.500000
2644,-21928.000000,-21928.000000
2645,-31757.500000,-31757.500000
2646,-21660.250000,-21660.250000
2647,-33136.000000,-33136.000000
2648,-19847.250000,-19847.250000
2649,-19880.500000,-19880.500000
2650,-25249.250000,-25249.250000
2651,-24351.250000,-24351.250000
2652,-26804.000000,-26804.000000
2653,-20253.250000,-20253.250000
2654,-21566.000000,-21566.000000
2655,-18912.000000,-18912.000000
2656,-20465.000000,-20465.000000
2657,-20637.250000,-20637.250000
2658,-21494.250000,-21494.250000
2659,-19805.250000,-19805.250000
2660,-21379.250000,-21379.250000
2661,-22024.500000,-22024.500000
2662,-20239.250000,-20239.250000
2663,-21018.500000,-21018.500000
2664,-30982.250000,-30982.250000
2665,-21498.500000,-21498.500000
2666,-19756.000000,-19756.000000
2667,-21566.000000,-21566.000000
2668,-21752.250000,-21752.250000
2669,-27263.500000,-27263.500000
2670,-20359.000000,-20359.000000
2671,-18942.250000,-18942.250000
2672,-21111.000000,-21111.000000
2673,-19714.500000,-19714.500000
2674,-21535.000000,-21535.000000
2675,-20642.500000,-20642.500000
2676,-25680.000000,-25680.000000
2677,-23025.250000,-23025.250000
2678,-22786.500000,-22786.500000
2679,-20917.000000,-20917.000000
2680,-22391.000000,-22391.000000
2681,-19685.750000,-19685.750000
2682,-20260.250000,-20260.250000
2683,-22177.000000,-22177.000000
2684,-28912.250000,-28912.250000
2685,-30277.250000,-30277.250000
2686,-28420.250000,-28420.250000
2687,-20397.750000,-20397.750000
2688,-22055.500000,-22055.500000
2689,-19380.750000,-19380.750000
2690,-19146.250000,-19146.250000
2691,-20977.750000,-20977.750000
2692,-24523.500000,-24523.500000
2693,-21596.000000,-21596.000000
2694,-21333.500000,-21333.500000
2695,-20868.000000,-20868.000000
2696,-20396.250000,-20396.250000
2697,-19308.250000,-19308.250000
2698,-20830.250000,-20830.250000
2699,-20211.750000,-20211.750000
2700,-22436.250000,-22436.250000
2701,-20905.000000,-20905.000000
2702,-20540.500000,-20540.500000
2703,-20479.250000,-20479.250000
2704,-24056.750000,-24056.750000
2705,-23887.500000,-23887.500000
2706,-20810.750000,-20810.750000
2707,-20871.250000,-20871.250000
2708,-20947.750000,-20947.750000
2709,-20119.250000,-20119.250000
2710,-23471.500000,-23471.500000
2711,-25837.000000,-25837.000000
2712,-18132.750000,-18132.750000
2713,-22409.000000,-22409.000000
2714,-22020.000000,-22020.000000
2715,-21437.500000,-21437.500000
2716,-29354.500000,-29354.500000
2717,-23519.250000,-23519.250000
2718,-19233.000000,-19233.000000
2719,-25769.500000,-25769.500000
2720,-24756.250000,-24756.250000
2721,-19859.000000,-19859.000000
2722,-30744.750000,-30744.750000
2723,-24100.500000,-24100.500000
2724,-21280.000000,-21280.000000
2725,-21931.250000,-21931.250000
2726,-32344.250000,-32344.250000
2727,-20532.250000,-20532.250000
2728,-22947.500000,-22947.500000
2729,-28820.000000,-28820.000000
2730,-22517.750000,-22517.750000
2731,-21009.500000,-21009.500000
2732,-18827.500000,-18827.500000
2733,-27538.000000,-27538.000000
2734,-19800.000000,-19800.000000
2735,-21816.500000,-21816.500000
2736,-27580.000000,-27580.000000
2737,-29966.000000,-29966.000000
2738,-19162.250000,-19162.250000
2739,-23088.250000,-23088.250000
2740,-20887.750000,-20887.750000
2741,-21925.500000,-21925.500000
2742,-21977.250000,-21977.250000
2743,-20549.500000,-20549.500000
2744,-19936.500000,-19936.500000
2745,-21136.750000,-21136.750000
2746,-21343.000000,-21343.000000
2747,-21490.750000,-21490.750000
2748,-23841.250000,-23841.250000
2749,-21722.000000,-21722.000000
2750,-24800.750000,-24800.750000
2751,-20848.250000,-20848.250000
2752,-22040.250000,-22040.250000
2753,-21964.000000,-21964.000000
2754,-21629.250000,-21629.250000
2755,-20342.000000,-20342.000000
2756,-30640.250000,-30640.250000
2757,-19334.750000,-19334.750000
2758,-23207.000000,-23207.000000
2759,-21395.000000,-21395.000000
2760,-26174.000000,-26174.000000
2761,-22060.750000,-22060.750000
2762,-20481.000000,-20481.000000
2763,-22845.250000,-22845.250000
2764,-20292.500000,-20292.500000
2765,-20378.250000,-20378.250000
2766,-20302.500000,-20302.500000
2767,-21727.750000,-21727.750000
2768,-19578.750000,-19578.750000
2769,-21962.250000,-21962.250000
2770,-20849.500000,-20849.500000
2771,-22675.250000,-22675.250000
2772,-19199.250000,-19199.250000
2773,-28919.000000,-28919.000000
2774,-20939.750000,-20939.750000
2775,-21548.250000,-21548.250000
2776,-18146.000000,-18146.000000
2777,-20703.500000,-20703.500000
2778,-24170.750000,-24170.750000
2779,-23647.000000,-23647.000000
2780,-21030.500000,-21030.500000
2781,-21574.250000,-21574.250000
2782,-21816.500000,-21816.500000
2783,-23500.750000,-23500.750000
2784,-22883.750000,-22883.750000
2785,-21102.250000,-21102.250000
2786,-21562.000000,-21562.000000
2787,-21492.500000,-21492.500000
2788,-24779.250000,-24779.250000
2789,-30331.500000,-30331.500000
2790,-23587.750000,-23587.750000
2791,-23304.000000,-23304.000000
2792,-24165.750000,-24165.750000
2793,-19779.000000,-19779.000000
2794,-20204.750000,-20204.750000
2795,-20139.750000,-20139.750000
2796,-22554.000000,-22554.000000
2797,-19616.750000,-19616.750000
2798,-18996.750000,-18996.750000
2799,-20160.250000,-20160.250000
2800,-19804.000000,-19804.000000
2801,-22951.750000,-22951.750000
2802,-22338.000000,-22338.000000
2803,-19650.500000,-19650.500000
2804,-19083.750000,-19083.750000
2805,-20971.250000,-20971.250000
2806,-19888.750000,-19888.750000
2807,-20985.500000,-20985.500000
2808,-22925.750000,-22925.750000
2809,-23278.000000,-23278.000000
2810,-20986.500000,-20986.500000
2811,-20739.250000,-20739.250000
2812,-21848.750000,-21848.750000
2813,-29705.000000,-29705.000000
2814,-20566.500000,-20566.500000
2815,-24022.500000,-24022.500000
2816,-28916.250000,-28916.250000
2817,-23553.250000,-23553.250000
2818,-28506.250000,-28506.250000
2819,-23056.250000,-23056.250000
2820,-20253.500000,-20253.500000
2821,-21001.750000,-21001.750000
2822,-26936.250000,-26936.250000
2823,-22043.500000,-22043.500000
2824,-18794.500000,-18794.500000
2825,-20001.500000,-20001.500000
2826,-18927.500000,-18927.500000
2827,-20278.750000,-20278.750000
2828,-20015.750000,-20015.750000
2829,-21163.000000,-21163.000000
2830,-21831.750000,-21831.750000
2831,-27672.500000,-27672.500000
2832,-19485.500000,-19485.500000
2833,-19878.750000,-19878.750000
2834,-19425.750000,-19425.750000
2835,-17936.250000,-17936.250000
2836,-20360.500000,-20360.500000
2837,-18976.250000,-18976.250000
2838,-19728.500000,-19728.500000
2839,-21161.000000,-21161.000000
2840,-21361.500000,-21361.500000
2841,-19344.250000,-19344.250000
2842,-20785.500000,-20785.500000
2843,-19800.250000,-19800.250000
2844,-21017.000000,-21017.000000
2845,-21781.750000,-21781.750000
2846,-19765.750000,-19765.750000
2847,-20990.250000,-20990.250000
2848,-20394.500000,-20394.500000
2849,-20983.000000,-20983.000000
2850,-25662.250000,-25662.250000
2851,-19646.750000,-19646.750000
2852,-19596.250000,-19596.250000
2853,-21832.000000,-21832.000000
2854,-20176.000000,-20176.000000
2855,-25704.500000,-25704.500000
2856,-19944.500000,-19944.500000
2857,-19750.500000,-19750.500000
2858,-21979.500000,-21979.500000
2859,-23991.000000,-23991.000000
2860,-20102.250000,-20102.250000
2861,-19635.500000,-19635.500000
2862,-20854.250000,-20854.250000
2863,-20238.000000,-20238.000000
